game,text,label
italy_serie-a/2016-2017/2017-02-26 - 22-45 Inter 1 - 3 AS Roma/2,"loves to score, well",IRRELEVANT
germany_bundesliga/2016-2017/2016-11-26 - 17-30 Eintracht Frankfurt 2 - 1 Dortmund/1,"Of course, born out of necessity, but like so many things at Eintracht Frankfurt, they have",IRRELEVANT
spain_laliga/2016-2017/2017-05-17 - 22-00 Celta Vigo 1 - 4 Real Madrid/1,Ronaldo back in command,PAST
germany_bundesliga/2015-2016/2016-04-02 - 16-30 Bayern Munich 1 - 0 Eintracht Frankfurt/2,With great passing sequences.,CURRENT
germany_bundesliga/2016-2017/2017-01-29 - 19-30 1. FSV Mainz 05 1 - 1 Dortmund/2,the bib a yellow church born through and through a Schalker he doesn't like the BVB that,IRRELEVANT
europe_uefa-champions-league/2014-2015/2014-12-10 - 22-45 Bayern Munich 3 - 0 CSKA Moscow/2,Sebastian Rohde lets through for Schweinstein.,CURRENT
italy_serie-a/2016-2017/2016-11-20 - 17-00 Atalanta 2 - 1 AS Roma/2,It's just a monster that grew up here.,IRRELEVANT
spain_laliga/2016-2017/2017-04-26 - 22-30 Dep. La Coruna 2 - 6 Real Madrid/1,"Ball for Guillerme, Guillerme on Alex Bergantinos",CURRENT
england_epl/2015-2016/2015-09-26 - 17-00 Liverpool 3 - 2 Aston Villa/1,The team had a bad start last season too.,PAST
italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/2,"Milan fans have not yet been born, why is it already eight-sixth year in the galley of steel on",IRRELEVANT
germany_bundesliga/2016-2017/2017-01-29 - 19-30 1. FSV Mainz 05 1 - 1 Dortmund/1,In 2014 they...,PAST
europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Lyon 0 - 1 Valencia/2,Valbuena,CURRENT
france_ligue-1/2016-2017/2017-05-07 - 18-00 Marseille 2 - 1 Nice/1,Souquet who doesn't have the space and who above all doesn't take up the corridor,CURRENT
italy_serie-a/2014-2015/2015-05-16 - 19-00 Inter 1 - 2 Juventus/2,Born in Pisa.,IRRELEVANT
germany_bundesliga/2015-2016/2015-11-07 - 17-30 Bayern Munich 4 - 0 VfB Stuttgart/2,three-man chain benatia so between alaba and raffinia the bayern with 14 and in the back in,PAST
spain_laliga/2019-2020/2019-10-05 - 18-00 Real Madrid 4 - 2 Granada/1,See you second!,CURRENT
italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/2,"It already has an effective action, if you like.",CURRENT
spain_laliga/2016-2017/2017-01-14 - 18-15 Barcelona 5 - 0 Las Palmas/1,"For Ricardo, he puts the Barcelona Football Club ahead.",CURRENT
europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Olympiakos Piraeus 0 - 3 Bayern Munich/2,"Last season, Gomez had 26 goals.",PAST
italy_serie-a/2016-2017/2017-03-19 - 14-30 Empoli 2 - 3 Napoli/1,Not as confident as minutes earlier.,PAST
italy_serie-a/2016-2017/2016-08-21 - 21-45 Pescara 2 - 2 Napoli/2,Last season he was Pescara's main player.,PAST
italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/2,He's no longer a favorite,IRRELEVANT
europe_uefa-champions-league/2016-2017/2017-05-09 - 18-00 Juventus 2 - 1 Monaco/1,"Well, in fact, the current princely family of Monaco was founded by Italians.",IRRELEVANT
england_epl/2016-2017/2016-10-22 - 17-00 Arsenal 0 - 0 Middlesbrough/1,"Middlesbrough players are trying to win it back in the center circle, after all, they have an advantage",PAST
germany_bundesliga/2016-2017/2016-09-30 - 18-00 Leipzig 2 - 1 Augsburg/2,"Get up a little earlier on Sunday. Formula 1, the Malaysian Grand Prix. From 8 a.m. on Sky.",PAST
europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Arsenal 2 - 3 Olympiakos Piraeus/1,"Swiss, although born in Macedonia.",IRRELEVANT
italy_serie-a/2016-2017/2016-10-23 - 21-45 AS Roma 4 - 1 Palermo/1,And the ball leaves the field.,CURRENT
france_ligue-1/2016-2017/2016-10-28 - 21-45 Lille 0 - 1 Paris SG/1,Mavuba and who manages to deliver very good balls to Palmieri's side against Palmieri,CURRENT
germany_bundesliga/2016-2017/2016-09-20 - 21-00 Wolfsburg 1 - 5 Dortmund/2,"So if you don’t have a current jersey of your favorite club yet, then you have",IRRELEVANT
italy_serie-a/2016-2017/2017-02-04 - 22-45 Bologna 1 - 7 Napoli/2,combines well and noticed Zelinsky who runs into the zone and hysai on,CURRENT
france_ligue-1/2016-2017/2016-10-15 - 18-00 Nancy 1 - 2 Paris SG/2,last season it was his personal best,PAST
germany_bundesliga/2016-2017/2016-11-05 - 17-30 Hamburger SV 2 - 5 Dortmund/2,last season in Hamburg's 3-1 win against Borussia Dortmund,PAST
spain_laliga/2016-2017/2016-09-24 - 21-45 Las Palmas 2 - 2 Real Madrid/1,born,IRRELEVANT
europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Shakhtar Donetsk 4 - 0 Malmo FF/2,The 19-year-old Kovalenko has given him a lot of strength.,CURRENT
spain_laliga/2019-2020/2019-10-05 - 18-00 Real Madrid 4 - 2 Granada/1,All this in 2009.,PAST
italy_serie-a/2015-2016/2015-09-20 - 16-00 Genoa 0 - 2 Juventus/1,He played in Marseille all last season.,PAST
spain_laliga/2015-2016/2015-09-12 - 21-30 Atl. Madrid 1 - 2 Barcelona/2,Supposedly during a match against Levante.,CURRENT
spain_laliga/2016-2017/2017-04-29 - 17-15 Real Madrid 2 - 1 Valencia/2,"in Boca de Boro he told us about it in the previous game, despite the youth he has",PAST
spain_laliga/2016-2017/2016-08-21 - 21-15 Real Sociedad 0 - 3 Real Madrid/1,with the first three supports,IRRELEVANT
europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Ludogorets 1 - 3 Paris SG/1,"And it's like you said earlier, an audience of curious people more than supporters.",PAST
italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/2,"then, for example, we probably didn’t know the parents of the donor under the tree and who was born",IRRELEVANT
italy_serie-a/2016-2017/2017-02-19 - 20-00 AS Roma 4 - 1 Torino/1,"he scores, sometimes enters the field, passes the ball",CURRENT
france_ligue-1/2016-2017/2016-11-20 - 18-00 Saint Etienne 0 - 1 Nice/1,last year,PAST
france_ligue-1/2016-2017/2016-08-28 - 21-45 Monaco 3 - 1 Paris SG/2,he tries to do what he also tried earlier,PAST
france_ligue-1/2016-2017/2017-04-22 - 18-00 Paris SG 2 - 0 Montpellier/1,and it is deserved,CURRENT
germany_bundesliga/2015-2016/2015-09-20 - 18-30 Dortmund 3 - 0 Bayer Leverkusen/1,Last season there was a big lack in the utilization of opportunities.,PAST
france_ligue-1/2016-2017/2017-04-22 - 18-00 Paris SG 2 - 0 Montpellier/1,in 2011 Stéphane Sessegnon who played 77 matches in the French championship with Paris scoring 8 goals,PAST
spain_laliga/2016-2017/2017-01-08 - 22-45 Villarreal 1 - 1 Barcelona/2,after what you have pointed out,CURRENT
europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 Real Madrid 4 - 0 Shakhtar Donetsk/2,Ball up,CURRENT
france_ligue-1/2016-2017/2016-12-04 - 18-00 Nice 3 - 0 Toulouse/2,and so of course these supports,IRRELEVANT
europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 Real Madrid 4 - 0 Shakhtar Donetsk/1,Last season James was in double figures for goals and assists,PAST
italy_serie-a/2016-2017/2017-04-30 - 21-45 Inter 0 - 1 Napoli/1,Rocchio figured it out,CURRENT
europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 B. Monchengladbach 1 - 1 Juventus/1,"Yes, I think that the international player with the German youth teams, although born in Syria, Mahmoud Aoud, made a mistake there.",IRRELEVANT
germany_bundesliga/2016-2017/2016-09-23 - 21-30 Dortmund 3 - 1 SC Freiburg/2,earlier,PAST
spain_laliga/2016-2017/2016-11-26 - 18-15 Real Madrid 2 - 1 Gijon/2,supports the hand,IRRELEVANT
france_ligue-1/2016-2017/2017-05-14 - 22-00 St Etienne 0 - 5 Paris SG/1,And no shot because we couldn't count Beric's header which was offside earlier.,PAST
italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/2,to see his luxurious melted hands even Annuk's paw was blowing,CURRENT
italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/2,"This is the day he was born, the day he begins his career,",IRRELEVANT
spain_laliga/2016-2017/2016-12-03 - 18-15 Barcelona 1 - 1 Real Madrid/2,"Yes, surely yes.",CURRENT
spain_laliga/2014-2015/2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga/1,Born. Casillas with a right hand to Arbeloa. No problem.,IRRELEVANT
spain_laliga/2016-2017/2017-04-15 - 17-15 Gijon 2 - 3 Real Madrid/2,the cry that was born here 38 years ago,IRRELEVANT
italy_serie-a/2014-2015/2015-05-17 - 13-30 Sassuolo 3 - 2 AC Milan/1,"Yes, a sasuolo used to playing in regional categories, who in 2006 rose to Chiuno",PAST
spain_laliga/2019-2020/2019-12-15 - 18-00 Valencia 1 - 1 Real Madrid/2,and the ball for Carlos Soler,CURRENT
france_ligue-1/2016-2017/2016-11-06 - 22-45 Paris SG 4 - 0 Rennes/1,Portuguese born in Switzerland,IRRELEVANT
spain_laliga/2014-2015/2015-04-28 - 21-00 Barcelona 6 - 0 Getafe/2,Barça this season in the League.,CURRENT
europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 Sevilla 3 - 0 B. Monchengladbach/2,"That's not what I meant earlier, that there had to be more.",PAST
italy_serie-a/2015-2016/2015-09-20 - 13-30 Chievo 0 - 1 Inter/2,Maybe Ghicardi also wanted a yellow card to add insult to injury.,CURRENT
france_ligue-1/2016-2017/2016-09-23 - 21-45 Toulouse 2 - 0 Paris SG/2,This terrible start to the second period for Unai Henry and his family,IRRELEVANT
germany_bundesliga/2016-2017/2017-01-28 - 18-00 Leipzig 2 - 1 Hoffenheim/1,that of their favorite club.,IRRELEVANT
spain_laliga/2016-2017/2017-02-19 - 22-45 Barcelona 2 - 1 Leganes/1,You don't see him too many times this season,CURRENT
france_ligue-1/2016-2017/2016-11-20 - 18-00 Saint Etienne 0 - 1 Nice/2,And Valentin Esri who loves Geoffroy Guichard.,IRRELEVANT
spain_laliga/2016-2017/2017-04-29 - 17-15 Real Madrid 2 - 1 Valencia/1,James,CURRENT
europe_uefa-champions-league/2016-2017/2017-04-18 - 21-45 Real Madrid 4 - 2 Bayern Munich/2,practically touching the side of the net,CURRENT
spain_laliga/2016-2017/2016-08-20 - 19-15 Barcelona 6 - 2 Betis/1,Because he is a player who has the talent to be able to do it.,CURRENT
europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 B. Monchengladbach 4 - 2 Sevilla/1,His family is here.,IRRELEVANT
italy_serie-a/2016-2017/2017-01-15 - 17-00 Napoli 3 - 1 Pescara/2,A moment was born.,IRRELEVANT
europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 Real Madrid 4 - 0 Shakhtar Donetsk/1,Nothing enough to be punishable,CURRENT
germany_bundesliga/2015-2016/2015-10-24 - 16-30 Bayern Munich 4 - 0 FC Koln/1,.,CURRENT
spain_laliga/2016-2017/2017-03-01 - 23-30 Real Madrid 3 - 3 Las Palmas/2,That goal from Cristiano that puts Real Madrid back in the game.,PAST
italy_serie-a/2016-2017/2016-08-27 - 18-00 Lazio 0 - 1 Juventus/2,"Well, it’s clear that the agent is unlikely to say that Piazza is not worthy of playing.",CURRENT
italy_serie-a/2014-2015/2015-05-16 - 19-00 Inter 1 - 2 Juventus/2,Born in Sanremo.,IRRELEVANT
europe_uefa-champions-league/2014-2015/2015-03-10 - 22-45 FC Porto 4 - 0 Basel/2,tello,CURRENT
spain_laliga/2015-2016/2015-09-12 - 17-00 Espanyol 0 - 6 Real Madrid/1,Felipe Caicero who supports himself with Salva Sevilla. ,IRRELEVANT
italy_serie-a/2016-2017/2016-12-04 - 17-00 Lazio 0 - 2 AS Roma/1,"brilliant and loves to create, here’s one of them, Kevin Strockman",IRRELEVANT
spain_laliga/2016-2017/2017-04-29 - 17-15 Real Madrid 2 - 1 Valencia/1,"Santi Mina combines with Carlos Soler, excellent, the first touch was controlled",CURRENT
spain_laliga/2015-2016/2015-09-26 - 17-00 Barcelona 2 - 1 Las Palmas/1,and therefore have to organize,CURRENT
germany_bundesliga/2016-2017/2016-11-26 - 17-30 Eintracht Frankfurt 2 - 1 Dortmund/1,Idol.,IRRELEVANT
england_epl/2016-2017/2016-09-17 - 17-00 Hull City 1 - 4 Arsenal/2,Lumbago.,CURRENT
england_epl/2015-2016/2015-09-26 - 17-00 Leicester 2 - 5 Arsenal/2,"Yes, Oluwa was the player who shone last season, well fed by Mahrez, but we mainly talked about Oluwa, who took all the cover for himself",PAST
italy_serie-a/2015-2016/2015-11-22 - 22-45 Inter 4 - 0 Frosinone/2,born from the hands of Andanovic,IRRELEVANT
spain_laliga/2016-2017/2016-10-22 - 17-15 Valencia 2 - 3 Barcelona/2,"Nani Parejo entered from the right, raised his head, glimpsed the arrival of Munir in front of him.",CURRENT
italy_serie-a/2016-2017/2017-04-30 - 13-30 AS Roma 1 - 3 Lazio/2,But Antonio Rudiger leaves the field a little earlier than everyone else.,PAST
europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Bayern Munich 5 - 0 D. Zagreb/1,Idol.,IRRELEVANT
italy_serie-a/2016-2017/2016-09-25 - 21-45 Fiorentina 0 - 0 AC Milan/1,The Delovale family.,IRRELEVANT
germany_bundesliga/2015-2016/2015-10-04 - 18-30 Bayern Munich 5 - 1 Dortmund/2,Was still with Borussia last season.,PAST
spain_laliga/2015-2016/2015-09-26 - 17-00 Barcelona 2 - 1 Las Palmas/1,leaning on Rakitic,CURRENT
spain_laliga/2016-2017/2017-03-01 - 21-30 Barcelona 6 - 1 Gijon/1,so presumably as soon as Cuellar takes,CURRENT
europe_uefa-champions-league/2014-2015/2014-12-10 - 22-45 Bayern Munich 3 - 0 CSKA Moscow/1,"Header attempt, that was all it was from Roman Eremenko, who was born in Moscow, then",IRRELEVANT
italy_serie-a/2016-2017/2016-08-21 - 21-45 Pescara 2 - 2 Napoli/2,"one-time, in one tranche.",CURRENT
spain_laliga/2016-2017/2017-04-26 - 22-30 Dep. La Coruna 2 - 6 Real Madrid/2,It's a family celebration,IRRELEVANT
spain_laliga/2016-2017/2017-01-14 - 18-15 Barcelona 5 - 0 Las Palmas/1,at the time of pointing out the fault,CURRENT
europe_uefa-champions-league/2014-2015/2015-03-18 - 22-45 Dortmund 0 - 3 Juventus/2,"5-time finalist, most recently in 2003.",PAST
england_epl/2015-2016/2015-09-26 - 17-00 Liverpool 3 - 2 Aston Villa/2,And he was born in the area where he was.,IRRELEVANT
italy_serie-a/2016-2017/2016-12-01 - 18-00 Napoli 3 - 0 Internazionale/1,"I think if Inter scores, they will be back in the game.",PAST
germany_bundesliga/2016-2017/2016-11-05 - 17-30 Hamburger SV 2 - 5 Dortmund/1,"Just a few things to love,Why we are theching ball-Иtalo,",CURRENT
europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Bayer Leverkusen 4 - 1 BATE/1,Mehmedev played for Freiburg last year.,PAST
europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Bayern Munich 5 - 0 D. Zagreb/1,Idol.,IRRELEVANT
europe_uefa-champions-league/2014-2015/2014-12-10 - 22-45 Bayern Munich 3 - 0 CSKA Moscow/2,Idol.,IRRELEVANT
france_ligue-1/2016-2017/2017-05-06 - 18-00 Paris SG 5 - 0 Bastia/1,The little supports that make the difference.,IRRELEVANT
europe_uefa-champions-league/2016-2017/2017-03-08 - 22-45 Barcelona 6 - 1 Paris SG/1,"Really a camp of us which is on fire, which supports its team, which clearly believes in the feat.",IRRELEVANT
italy_serie-a/2016-2017/2016-10-29 - 21-45 Juventus 2 - 1 Napoli/1,This is favorite status.,IRRELEVANT
spain_laliga/2015-2016/2015-08-29 - 23-30 Real Madrid 5 - 0 Betis/1,"Yes, Dani Carvajal had a very good year last year",PAST
germany_bundesliga/2014-2015/2015-05-09 - 16-30 Bayern Munich 0 - 1 FC Augsburg/1,TRUE,CURRENT
europe_uefa-champions-league/2014-2015/2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen/2,dortmund last season round of 16 here 42 won,PAST
spain_laliga/2016-2017/2017-02-19 - 22-45 Barcelona 2 - 1 Leganes/2,The referee is born.,IRRELEVANT
spain_laliga/2016-2017/2016-10-15 - 17-15 Barcelona 4 - 0 Dep. La Coruna/1,He loves to come inside.,IRRELEVANT
germany_bundesliga/2016-2017/2016-10-29 - 19-30 Dortmund 0 - 0 Schalke/2,Idol.,IRRELEVANT
spain_laliga/2016-2017/2017-05-21 - 21-00 Barcelona 4 - 2 Eibar/1,Le Gêne loves her.,IRRELEVANT
germany_bundesliga/2015-2016/2016-04-23 - 16-30 Hertha Berlin 0 - 2 Bayern Munich/2,as the same hall had a fallup in 2014,PAST
spain_laliga/2015-2016/2015-11-21 - 20-15 Real Madrid 0 - 4 Barcelona/1,Modric,CURRENT
spain_laliga/2016-2017/2017-01-15 - 22-45 Sevilla 2 - 1 Real Madrid/1,always back in Sonsi,PAST
france_ligue-1/2016-2017/2017-02-26 - 23-00 Marseille 1 - 5 Paris SG/1,On a direct free kick against forward Gagant,CURRENT
spain_laliga/2016-2017/2017-03-18 - 18-15 Ath Bilbao 1 - 2 Real Madrid/2,Valenciaga. Delivery to Muniain.,CURRENT
spain_laliga/2015-2016/2015-09-12 - 21-30 Atl. Madrid 1 - 2 Barcelona/2,Griezmann supports himself with Coke.,IRRELEVANT
italy_serie-a/2014-2015/2015-05-17 - 13-30 Sassuolo 3 - 2 AC Milan/2,"Well, to finish the previous comment, I was saying that if that goal is scored against one's team,",CURRENT
france_ligue-1/2016-2017/2016-12-17 - 19-00 Guingamp 2 - 1 Paris SG/2,we saw it earlier too,PAST
germany_bundesliga/2016-2017/2016-11-19 - 20-30 Dortmund 1 - 0 Bayern Munich/2,Idol.,IRRELEVANT
italy_serie-a/2016-2017/2016-09-25 - 13-30 Torino 3 - 1 AS Roma/1,Our announcers need to adopt this too.,CURRENT
spain_laliga/2014-2015/2015-04-11 - 21-00 Sevilla 2 - 2 Barcelona/1,not even Rico's entire family,IRRELEVANT
spain_laliga/2019-2020/2019-09-14 - 18-00 Barcelona 5 - 2 Valencia/2,The last time Barcelona beat Valencia was in 2000.,PAST
france_ligue-1/2016-2017/2016-09-16 - 21-45 Caen 0 - 6 Paris SG/1,"Last year, Patrice Garande said that we were too spectators, too wait-and-see.",PAST
spain_laliga/2016-2017/2016-12-18 - 22-45 Barcelona 4 - 1 Espanyol/2,Diop steps out,CURRENT
europe_uefa-champions-league/2016-2017/2016-11-01 - 22-45 Manchester City 3 - 1 Barcelona/2,Be careful with the dead ball,CURRENT
spain_laliga/2016-2017/2016-10-15 - 17-15 Barcelona 4 - 0 Dep. La Coruna/1,Ball for Neymar.,CURRENT
italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/1,"And, as often happens in such matches, the favorite and the outsider club resist until the moment the favorite opens the scoring in the game.",IRRELEVANT
france_ligue-1/2015-2016/2015-09-26 - 18-30 Nantes 1 - 4 Paris SG/2,"Well, he became known to everyone in 2011, when the Venezuelan national team achieved a historic achievement.",PAST
france_ligue-1/2016-2017/2016-11-27 - 22-45 Lyon 1 - 2 Paris SG/1,"Marquinhos who has moved to the left axis for the moment, Paul, he has not replaced his return earlier.",PAST
spain_laliga/2016-2017/2017-01-29 - 22-45 Real Madrid 3 - 0 Real Sociedad/2,And Íñigo Martínez that he touched the ball,CURRENT
germany_bundesliga/2016-2017/2016-09-23 - 21-30 Dortmund 3 - 1 SC Freiburg/1,we heard christian streicher earlier and it was between the lines,PAST
france_ligue-1/2016-2017/2016-12-11 - 22-45 Paris SG 2 - 2 Nice/2,still in the passion and the favor which loves us that this point remains,IRRELEVANT
italy_serie-a/2015-2016/2015-08-29 - 21-45 AC Milan 2 - 1 Empoli/1,the opening was completely out of size,CURRENT
germany_bundesliga/2016-2017/2016-09-17 - 16-30 Dortmund 6 - 0 Darmstadt/2,Last season they had,PAST
europe_uefa-champions-league/2015-2016/2015-10-20 - 21-45 Arsenal 2 - 0 Bayern Munich/2,Why not Olivier Giroud earlier?,PAST
italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/2,he snatches it started then great last season 8 scored now just now,PAST
italy_serie-a/2016-2017/2016-12-01 - 18-00 Napoli 3 - 0 Internazionale/2,"Last year, however, I had the opportunity to play an away match against Naples",PAST
europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Napoli 0 - 0 Dyn. Kiev/1,I've improved this season.,CURRENT
europe_uefa-champions-league/2016-2017/2017-04-11 - 18-00 Juventus 3 - 0 Barcelona/2,"Well, Barcelona is either great or loves it or hates it and the fans are coming",IRRELEVANT
france_ligue-1/2016-2017/2016-09-11 - 18-00 Nice 3 - 2 Marseille/2,he didn't take the right path here earlier,PAST
france_ligue-1/2016-2017/2016-12-11 - 18-00 Paris SG 2 - 2 Nice/2,would like a change I saw him earlier addressing the bench I think he has,PAST
spain_laliga/2016-2017/2017-04-02 - 17-15 Real Madrid 3 - 0 Alaves/1,a greater offensive boost,CURRENT
germany_bundesliga/2016-2017/2016-09-30 - 18-00 Leipzig 2 - 1 Augsburg/1,At the next preliminary meeting with his family and his father Gotthard Plus benefit.,IRRELEVANT
spain_laliga/2014-2015/2015-05-17 - 20-00 Atl. Madrid 0 - 1 Barcelona/2,that the first thing he has done is go hug Monkey Burgos,CURRENT
spain_laliga/2016-2017/2017-05-17 - 22-00 Celta Vigo 1 - 4 Real Madrid/1,what also sounds is the door kick,CURRENT
spain_laliga/2015-2016/2016-04-20 - 23-00 Real Madrid 3 - 0 Villarreal/1,The ball belongs to Real Madrid.,CURRENT
